Time:250Hz,Epoch,Electrode,Attention,Meditation,Event Id,Event Date,Event Duration
2.004,62,-79.0003652,0,0,,,
2.008,62,-69.55496533,0,0,,,
2.012,62,-77.55781626,0,0,,,
2.016,63,-68.71940711,0,0,,,
2.02,63,-60.78375357,0,0,,,
2.024,63,-67.91480976,0,0,,,
2.028,63,-82.81025538,0,0,,,
2.032,63,-82.80182654,0,0,,,
2.036,63,-29.96321443,0,0,,,
2.04,63,9.280686967,0,0,,,
2.044,63,-5.887452553,0,0,,,
2.048,64,-11.22283771,0,0,,,
2.052,64,6.478774556,0,0,,,
2.056,64,19.67850533,0,0,,,
2.06,64,39.86328221,0,0,,,
2.064,64,58.10858122,0,0,,,
2.068,64,69.85473674,0,0,,,
2.072,64,78.61384463,0,0,,,
2.076,64,77.74629209,0,0,,,
2.08,65,66.71833557,0,0,,,
2.084,65,63.51641474,0,0,,,
2.088,65,72.62480386,0,0,,,
2.092,65,66.31063818,0,0,,,
2.096,65,62.69562886,0,0,,,
2.1,65,62.55889203,0,0,,,
2.104,65,58.21953029,0,0,,,
2.108,65,68.93397095,0,0,,,
2.112,66,73.51432916,0,0,,,
2.116,66,59.85966309,0,0,,,
2.12,66,71.53165577,0,0,,,
2.124,66,80.06588748,0,0,,,
2.128,66,65.1515358,0,0,,,
2.132,66,61.24113475,0,0,,,
2.136,66,51.15181899,0,0,,,
2.14,66,35.33797045,0,0,,,
2.144,67,29.35487487,0,0,,,
2.148,67,20.1585662,0,0,,,
2.152,67,37.4393983,0,0,,,
2.156,67,69.95973738,0,0,,,
2.16,67,63.80758351,0,0,,,
2.164,67,1.782187116,0,0,,,
2.168,67,-47.71642954,0,0,,,
2.172,67,-26.6318534,0,0,,,
2.176,68,37.63777551,0,0,,,
2.18,68,70.42126923,0,0,,,
2.184,68,62.61079677,0,0,,,
2.188,68,47.89753297,0,0,,,
2.192,68,14.85922473,0,0,,,
2.196,68,18.65011802,0,0,,,
2.2,68,28.36669648,0,0,,,
2.204,68,-1.206291703,0,0,,,
2.208,69,-19.51751699,0,0,,,
2.212,69,-12.21835138,0,0,,,
2.216,69,-4.967991739,0,0,,,
2.22,69,17.25929118,0,0,,,
2.224,69,34.99290565,0,0,,,
2.228,69,4.799464159,0,0,,,
2.232,69,-20.33340077,0,0,,,
2.236,69,-9.056272731,0,0,,,
2.24,70,5.757698205,0,0,,,
2.244,70,11.9408951,0,0,,,
2.248,70,4.500573498,0,0,,,
2.252,70,24.80518909,0,0,,,
2.256,70,61.91931699,0,0,,,
2.26,70,71.34507666,0,0,,,
2.264,70,74.80731977,0,0,,,
2.268,70,66.04124443,0,0,,,
2.272,71,36.71650187,0,0,,,
2.276,71,26.33212468,0,0,,,
2.28,71,52.54524135,0,0,,,
2.284,71,92.5283426,0,0,,,
2.288,71,109.1824908,0,0,,,
2.292,71,92.15001715,0,0,,,
2.296,71,108.8732254,0,0,,,
2.3,71,125.7263605,0,0,,,
2.304,72,104.6665864,0,0,,,
2.308,72,114.8655444,0,0,,,
2.312,72,136.1663782,0,0,,,
2.316,72,104.1709284,0,0,,,
2.32,72,89.53190746,0,0,,,
2.324,72,108.6974599,0,0,,,
2.328,72,94.13167754,0,0,,,
2.332,72,56.94332617,0,0,,,
2.336,73,52.82447046,0,0,,,
2.34,73,68.73997372,0,0,,,
2.344,73,63.6017122,0,0,,,
2.348,73,50.61622353,0,0,,,
2.352,73,48.58912448,0,0,,,
2.356,73,38.45712929,0,0,,,
2.36,73,25.44586905,0,0,,,
2.364,73,38.70034209,0,0,,,
2.368,74,56.06415064,0,0,,,
2.372,74,68.67678643,0,0,,,
2.376,74,66.83234609,0,0,,,
2.38,74,69.3422879,0,0,,,
2.384,74,87.45969939,0,0,,,
2.388,74,84.23686003,0,0,,,
2.392,74,81.83364437,0,0,,,
2.396,74,100.0096464,0,0,,,
2.4,75,64.5294447,0,0,,,
2.404,75,21.8598399,0,0,,,
2.408,75,39.46081105,0,0,,,
2.412,75,37.52961637,0,0,,,
2.416,75,23.46055834,0,0,,,
2.42,75,54.73468383,0,0,,,
2.424,75,55.07174498,0,0,,,
2.428,75,44.89581598,0,0,,,
2.432,76,69.10574807,0,0,,,
2.436,76,68.41677102,0,0,,,
2.44,76,54.92679903,0,0,,,
2.444,76,56.69955879,0,0,,,
2.448,76,44.04142881,0,0,,,
2.452,76,23.69219013,0,0,,,
2.456,76,24.14440269,0,0,,,
2.46,76,46.49196875,0,0,,,
2.464,77,86.23062708,0,0,,,
2.468,77,87.60567268,0,0,,,
2.472,77,66.67753926,0,0,,,
2.476,77,64.21690926,0,0,,,
2.48,77,56.94931939,0,0,,,
2.484,77,40.01323266,0,0,,,
2.488,77,53.94913793,0,0,,,
2.492,77,83.46577271,0,0,,,
2.496,78,57.79450552,0,0,,,
2.5,78,24.21853488,0,0,,,
2.504,78,47.49850446,0,0,,,
2.508,78,60.08919125,0,0,,,
2.512,78,48.36319744,0,0,,,
2.516,78,60.8850112,0,0,,,
2.52,78,62.06283741,0,0,,,
2.524,78,30.24355746,0,0,,,
2.528,79,28.18161517,0,0,,,
2.532,79,56.37907705,0,0,,,
2.536,79,68.22075677,0,0,,,
2.54,79,59.52212072,0,0,,,
2.544,79,41.46316269,0,0,,,
2.548,79,25.13738202,0,0,,,
