54
2
54
73
-24
-89
-28
49
40
-36
-53
-24
-46
-59
9
86
82
-2
-57
-17
3
-39
-33
45
85
48
-33
-34
32
16
-34
0
74
80
-2
-60
-26
6
3
51
153
215
165
37
-8
65
77
23
7
35
42
9
-23
1
22
-21
-36
35
114
108
22
-27
-5
-36
-109
-71
71
153
84
-52
-82
-17
-10
-24
36
104
88
16
-26
21
27
-38
-20
118
215
163
49
23
96
98
19
13
105
170
138
76
84
91
44
59
176
246
186
58
11
84
124
104
122
202
244
172
70
68
100
75
81
148
194
152
52
-10
22
55
26
32
121
196
152
52
49
72
3
-49
24
150
178
89
16
55
70
-7
-24
67
135
112
35
35
118
93
24
59
152
162
74
12
52
74
35
33
122
192
156
55
21
64
12
-53
-6
90
116
56
-8
17
65
33
28
107
156
67
-69
-84
22
58
2
7
113
165
90
-17
-14
41
21
2
85
186
185
98
26
41
25
-53
-61
27
87
32
-52
-6
100
80
12
75
224
278
163
21
18
37
-23
-43
27
89
64
-11
-56
-35
-45
-73
-28
42
50
-21
-88
-60
-12
-26
-34
36
128
134
49
-11
25
27
-30
-26
75
155
104
-22
-61
0
26
53
134
208
193
108
59
93
103
57
64
112
106
26
-58
-44
41
70
77
152
232
218
118
34
51
65
1
-38
21
71
21
-68
-67
10
1
-65
-23
85
116
34
-65
-86
-91
-148
-164
-72
34
20
-73
-104
-44
-35
-73
-23
85
121
54
-6
45
112
74
18
35
99
118
58
-33
-54
-28
-13
34
130
177
115
18
18
60
-18
-133
-99
22
76
43
0
10
11
-37
-25
66
121
85
2
-2
53
26
-23
9
99
119
35
-62
-51
-27
-69
-52
48
113
75
-56
-147
-126
-118
-148
-105
6
52
-6
-71
-21
28
-38
-101
-33
65
39
-76
-137
-94
-89
-148
-139
-38
8
-44
-113
-85
-29
-90
-153
-115
-26
-8
-88
-157
-123
-92
-157
-177
-54
75
93
5
-33
12
6
-52
-36
55
69
-62
-178
-140
-34
1
12
82
134
90
-4
-40
12
-3
-82
-56
44
85
-2
-109
-92
-23
-41
-59
4
72
43
-73
-122
-50
-38
-104
-82
37
124
92
-6
-25
3
-40
-86
-29
84
135
82
23
59
75
21
25
138
208
161
54
10
43
10
-49
-19
71
97
25
-30
5
40
20
43
148
210
151
24
-5
68
71
-6
-22
40
92
59
-12
