Time:128Hz,Epoch,Electrode,Attention,Meditation,Event Id,Event Date,Event Duration
30.0546875000,480,43.3769297247,41.0000000000,34.0000000000,,,
30.0625000000,481,51.2360757860,41.0000000000,34.0000000000,,,
30.0703125000,481,63.9327442058,41.0000000000,34.0000000000,,,
30.0781250000,481,86.5077009453,41.0000000000,34.0000000000,,,
30.0859375000,481,97.4669038853,41.0000000000,34.0000000000,,,
30.0937500000,481,88.2935606086,41.0000000000,34.0000000000,,,
30.1015625000,481,70.5515158946,41.0000000000,34.0000000000,,,
30.1093750000,481,47.5299394196,41.0000000000,34.0000000000,,,
30.1171875000,481,48.5031036492,41.0000000000,34.0000000000,,,
30.1250000000,482,71.7672770594,41.0000000000,34.0000000000,,,
30.1328125000,482,74.2557977627,41.0000000000,34.0000000000,,,
30.1406250000,482,60.2669213577,41.0000000000,34.0000000000,,,
30.1484375000,482,38.6742238352,41.0000000000,34.0000000000,,,
30.1562500000,482,4.8988975916,41.0000000000,34.0000000000,,,
30.1640625000,482,-8.6283288985,41.0000000000,34.0000000000,,,
30.1718750000,482,-7.2945088358,41.0000000000,34.0000000000,,,
30.1796875000,482,-5.9169814577,41.0000000000,34.0000000000,,,
30.1875000000,483,-3.2464722915,41.0000000000,34.0000000000,,,
30.1953125000,483,10.9584039946,41.0000000000,34.0000000000,,,
30.2031250000,483,14.6275432768,41.0000000000,34.0000000000,,,
30.2109375000,483,30.7042156990,40.9180898957,33.8957507763,,,
30.2187500000,483,61.7273856757,38.0325678439,30.2232681649,,,
30.2265625000,483,75.9064082585,31.8250468189,22.3227868604,,,
30.2343750000,483,72.3831476435,28.8043083657,18.4782106472,,,
30.2421875000,483,83.0935094355,29.4644322074,19.3183682640,,,
30.2500000000,484,109.0646865110,30.3105478101,20.3952426673,,,
30.2578125000,484,127.1106935210,30.1959766600,20.2494248400,,,
30.2656250000,484,142.4665217746,29.9255765867,19.9052792921,,,
30.2734375000,484,156.1747660924,29.9301722317,19.9111282949,,,
30.2812500000,484,151.5668182673,30.0143544685,20.0182693235,,,
30.2890625000,484,141.1168830194,30.0231792954,20.0295009215,,,
30.2968750000,484,153.8510787237,29.9983844241,19.9979438125,,,
30.3046875000,484,176.6039285397,29.9926849664,19.9906899572,,,
30.3125000000,485,170.3559414907,29.9996159176,19.9995111679,,,
30.3203125000,485,135.9556590542,30.0022014369,20.0028018288,,,
30.3281250000,485,111.7738040493,30.0003831165,20.0004876028,,,
30.3359375000,485,108.4517560768,29.9993697174,19.9991978222,,,
30.3437500000,485,113.9712472552,29.9998063827,19.9997535780,,,
30.3515625000,485,107.1341311909,30.0001703453,20.0002168032,,,
30.3593750000,485,86.5475705503,30.0000800042,20.0001018236,,,
30.3671875000,485,68.2897875059,29.9999572937,19.9999456466,,,
30.3750000000,486,54.3840267233,29.9999702751,19.9999621683,,,
30.3828125000,486,25.6347855498,30.0000095425,20.0000121449,,,
30.3906250000,486,8.2813854490,30.0000102824,20.0000130867,,,
30.3984375000,486,-2.1103983159,29.9999983062,19.9999978443,,,
30.4062500000,486,-23.2060442990,29.9999966366,19.9999957194,,,
30.4140625000,486,-38.4923557042,30.0000001154,20.0000001469,,,
30.4218750000,486,-32.6940064961,30.0000010473,20.0000013330,,,
30.4296875000,486,-14.5448210145,30.0000000907,20.0000001154,,,
30.4375000000,487,-5.6975206095,29.9999996891,19.9999996043,,,
30.4453125000,487,-1.9752077770,29.9999999347,19.9999999169,,,
30.4531250000,487,19.8116389589,30.0000000877,20.0000001116,,,
30.4609375000,487,42.6848552004,30.0000000306,20.0000000390,,,
30.4687500000,487,50.5971601326,29.9999999768,19.9999999704,,,
30.4765625000,487,56.7366312837,29.9999999878,19.9999999845,,,
30.4843750000,487,56.0082273725,30.0000000057,20.0000000072,,,
30.4921875000,487,56.2820462443,30.0000000044,20.0000000056,,,
30.5000000000,488,67.8580055434,29.9999999988,19.9999999985,,,
30.5078125000,488,57.0522160079,29.9999999985,19.9999999981,,,
30.5156250000,488,30.0026159707,30.0000000002,20.0000000002,,,
30.5234375000,488,4.7615326003,30.0000000005,20.0000000006,,,
30.5312500000,488,7.1898768537,30.0000000000,20.0000000000,,,
30.5390625000,488,10.1645399106,29.9999999999,19.9999999998,,,
30.5468750000,488,-5.0823539096,30.0000000000,20.0000000000,,,
30.5546875000,488,-5.5934873367,30.0000000000,20.0000000001,,,
30.5625000000,489,7.3345475805,30.0000000000,20.0000000000,,,
30.5703125000,489,16.8863829099,30.0000000000,20.0000000000,,,
30.5781250000,489,26.6343042670,30.0000000000,20.0000000000,,,
30.5859375000,489,31.3933882350,30.0000000000,20.0000000000,,,
30.5937500000,489,12.9829160909,30.0000000000,20.0000000000,,,
30.6015625000,489,0.0945535360,30.0000000000,20.0000000000,,,
30.6093750000,489,0.2463631250,30.0000000000,20.0000000000,,,
30.6171875000,489,2.6140001284,30.0000000000,20.0000000000,,,
30.6250000000,490,15.4513655152,30.0000000000,20.0000000000,,,
30.6328125000,490,34.8963288073,30.0000000000,20.0000000000,,,
30.6406250000,490,43.9614790185,30.0000000000,20.0000000000,,,
30.6484375000,490,50.3971993438,30.0000000000,20.0000000000,,,
30.6562500000,490,54.0874212436,30.0000000000,20.0000000000,,,
30.6640625000,490,52.9306286010,30.0000000000,20.0000000000,,,
30.6718750000,490,40.5771182267,30.0000000000,20.0000000000,,,
30.6796875000,490,29.8162520839,30.0000000000,20.0000000000,,,
30.6875000000,491,27.6220229061,30.0000000000,20.0000000000,,,
30.6953125000,491,22.7506684807,30.0000000000,20.0000000000,,,
30.7031250000,491,8.9397506604,30.0000000000,20.0000000000,,,
30.7109375000,491,-2.0379405377,30.0000000000,20.0000000000,,,
30.7187500000,491,5.2646709895,30.0000000000,20.0000000000,,,
30.7265625000,491,54.7890764561,30.0000000000,20.0000000000,,,
30.7343750000,491,134.9665023708,30.0000000000,20.0000000000,,,
30.7421875000,491,191.3910941911,30.0000000000,20.0000000000,,,
30.7500000000,492,210.3225829239,30.0000000000,20.0000000000,,,
30.7578125000,492,213.2102441336,30.0000000000,20.0000000000,,,
30.7656250000,492,193.1956380914,30.0000000000,20.0000000000,,,
