Time:250Hz,Epoch,Electrode,Event Id,Event Date,Event Duration
8.512,266,68.7503423,,,
8.516,266,80.70250705,,,
8.52,266,50.30418916,,,
8.524,266,21.55145862,,,
8.528,266,21.14291143,,,
8.532,266,29.86151624,,,
8.536,266,53.85529595,,,
8.54,266,79.9142159,,,
8.544,267,72.82187939,,,
8.548,267,66.9454135,,,
8.552,267,83.77209382,,,
8.556,267,101.8326553,,,
8.56,267,98.69629188,,,
8.564,267,58.56669385,,,
8.568,267,25.32702493,,,
8.572,267,32.67663835,,,
8.576,268,44.08446777,,,
8.58,268,34.73553856,,,
8.584,268,13.55717538,,,
8.588,268,-1.024118701,,,
8.592,268,10.25589989,,,
8.596,268,60.04294938,,,
8.6,268,80.37915508,,,
8.604,268,38.30596884,,,
8.608,269,22.73910901,,,
8.612,269,36.88651554,,,
8.616,269,52.84527525,,,
8.62,269,60.3985974,,,
8.624,269,44.77712999,,,
8.628,269,25.19832172,,,
8.632,269,8.308331889,,,
8.636,269,15.99928261,,,
8.64,270,47.82146097,,,
8.644,270,50.36395338,,,
8.648,270,11.51945799,,,
8.652,270,6.876647015,,,
8.656,270,52.86252502,,,
8.66,270,62.94386754,,,
8.664,270,34.03636917,,,
8.668,270,33.27420184,,,
8.672,271,43.86498845,,,
8.676,271,52.16970697,,,
8.68,271,76.41045678,,,
8.684,271,78.82988237,,,
8.688,271,61.0784902,,,
8.692,271,37.2545245,,,
8.696,271,13.35959458,,,
8.7,271,20.71699952,,,
8.704,272,36.34424564,,,
8.708,272,39.69086223,,,
8.712,272,44.97684404,,,
8.716,272,66.18517422,,,
8.72,272,84.76299226,,,
8.724,272,72.67304103,,,
8.728,272,31.99726181,,,
8.732,272,5.617466205,,,
8.736,273,16.30874117,,,
8.74,273,30.03665393,,,
8.744,273,27.79523328,,,
8.748,273,26.28335616,,,
8.752,273,30.31489473,,,
8.756,273,17.52546726,,,
8.76,273,4.354629408,,,
8.764,273,0.650680008,,,
8.768,274,0.604394791,,,
8.772,274,6.475635158,,,
8.776,274,9.116211832,,,
8.78,274,13.96052834,,,
8.784,274,25.43933944,,,
8.788,274,40.14332418,,,
8.792,274,65.36836569,,,
8.796,274,81.78345273,,,
8.8,275,89.14399,,,
8.804,275,120.1702169,,,
8.808,275,152.6627037,,,
8.812,275,182.0121914,,,
8.816,275,219.850195,,,
8.82,275,246.6712271,,,
8.824,275,284.5287218,,,
8.828,275,357.5328571,,,
8.832,276,427.1838473,,,
8.836,276,443.0577416,,,
8.84,276,416.1714201,,,
8.844,276,370.5296428,,,
8.848,276,328.1592749,,,
8.852,276,296.9713521,,,
8.856,276,221.0645837,,,
8.86,276,142.4190165,,,
8.864,277,125.5655986,,,
8.868,277,81.78424862,,,
8.872,277,14.57869395,,,
8.876,277,-37.55881897,,,
8.88,277,-104.5713436,,,
8.884,277,-126.8004907,,,
8.888,277,-132.5796541,,,
8.892,277,-181.0939959,,,
8.896,278,-197.2819009,,,
8.9,278,-194.0453701,,,
8.904,278,-215.9487661,,,
8.908,278,-202.0970422,,,
8.912,278,-176.2347421,,,
8.916,278,-194.809496,,,
8.92,278,-210.329995,,,
8.924,278,-220.0275172,,,
8.928,279,-227.5149057,,,
8.932,279,-193.2476765,,,
8.936,279,-138.9042039,,,
8.94,279,-109.0967875,,,
8.944,279,-128.5725771,,,
8.948,279,-168.6091188,,,
8.952,279,-172.9424692,,,
8.956,279,-144.3974051,,,
8.96,280,-115.9993473,,,
8.964,280,-101.8324082,,,
8.968,280,-101.1088946,,,
8.972,280,-110.0545787,,,
8.976,280,-113.6590115,,,
8.98,280,-87.45691659,,,
8.984,280,-49.16003864,,,
8.988,280,-20.09350932,,,
8.992,281,2.182505318,,,
8.996,281,2.603968233,,,
9,281,-28.15300069,,,
9.004,281,-55.01861147,,,
9.008,281,-6.498058994,,,
9.012,281,57.9124788,,,
9.016,281,48.84869738,,,
9.02,281,42.60365771,,,
9.024,282,55.51318819,,,
9.028,282,48.54531681,,,
9.032,282,53.08334566,,,
9.036,282,54.09698577,,,
9.04,282,29.38329645,,,
9.044,282,12.47627901,,,
9.048,282,31.72231654,,,
9.052,282,62.15977943,,,
9.056,283,62.33214774,,,
9.06,283,44.73606236,,,
9.064,283,28.72737385,,,
9.068,283,20.39920383,,,
9.072,283,40.20751592,,,
9.076,283,55.74159105,,,
9.08,283,44.91796828,,,
9.084,283,40.97482945,,,
9.088,284,40.78854943,,,
9.092,284,30.89893756,,,
9.096,284,28.78631381,,,
9.1,284,32.77307781,,,
9.104,284,32.61985399,,,
9.108,284,52.74976427,,,
9.112,284,89.25598083,,,
9.116,284,110.3440345,,,
9.12,285,111.9295646,,,
9.124,285,101.1657554,,,
9.128,285,82.12260663,,,
9.132,285,70.08940728,,,
9.136,285,88.03419219,,,
9.14,285,118.4569448,,,
9.144,285,107.0235051,,,
9.148,285,55.35428751,,,
9.152,286,32.65594745,,,
9.156,286,23.90459759,,,
9.16,286,27.28941449,,,
9.164,286,74.2478633,,,
9.168,286,81.75230862,,,
9.172,286,61.42352571,,,
9.176,286,70.37027117,,,
9.18,286,81.55797764,,,
9.184,287,103.5658586,,,
9.188,287,117.3035867,,,
9.192,287,105.6162108,,,
9.196,287,81.66505559,,,
9.2,287,43.68681229,,,
9.204,287,38.70911938,,,
9.208,287,64.57433351,,,
9.212,287,68.18857238,,,
9.216,288,50.04438531,,,
9.22,288,21.73467285,,,
9.224,288,7.423593006,,,
9.228,288,32.77673628,,,
9.232,288,68.27305775,,,
9.236,288,75.31529237,,,
9.24,288,66.62679577,,,
9.244,288,63.2231624,,,
9.248,289,80.00044191,,,
9.252,289,111.7563694,,,
9.256,289,110.7053147,,,
9.26,289,91.40375008,,,
9.264,289,88.06237673,,,
9.268,289,79.40905842,,,
9.272,289,78.70604594,,,
9.276,289,91.91769155,,,
9.28,290,93.10401445,,,
9.284,290,103.2533785,,,
9.288,290,116.7763009,,,
9.292,290,94.68184571,,,
9.296,290,67.63487342,,,
9.3,290,66.71619588,,,
9.304,290,83.33052759,,,
9.308,290,89.46553821,,,
9.312,291,80.46467785,,,
9.316,291,73.63938832,,,
9.32,291,53.59182996,,,
9.324,291,27.50977092,,,
9.328,291,20.48475146,,,
9.332,291,35.69970296,,,
9.336,291,49.70790483,,,
9.34,291,51.99278413,,,
9.344,292,52.34737445,,,
9.348,292,48.24397158,,,
9.352,292,61.0833636,,,
9.356,292,70.90913803,,,
9.36,292,43.17834394,,,
9.364,292,20.5478229,,,
9.368,292,25.82186067,,,
9.372,292,20.14169363,,,
9.376,293,7.58438004,,,
9.38,293,2.215516248,,,
9.384,293,-4.413274911,,,
9.388,293,14.74636797,,,
9.392,293,44.75162736,,,
9.396,293,48.82723113,,,
9.4,293,36.99312525,,,
9.404,293,29.15620849,,,
9.408,294,38.68243155,,,
9.412,294,44.36320599,,,
9.416,294,17.10856059,,,
9.42,294,-16.82357921,,,
9.424,294,-26.71144494,,,
9.428,294,-12.46887018,,,
9.432,294,26.00234392,,,
9.436,294,61.91430532,,,
9.44,295,71.23460459,,,
9.444,295,66.42283161,,,
9.448,295,47.97231657,,,
9.452,295,39.76701932,,,
9.456,295,44.86921641,,,
9.46,295,34.67112406,,,
9.464,295,30.90960259,,,
9.468,295,39.49071371,,,
9.472,296,34.98305405,,,
9.476,296,46.83089693,,,
9.48,296,77.18435501,,,
9.484,296,62.71002405,,,
9.488,296,32.93749259,,,
9.492,296,15.38396471,,,
9.496,296,-3.728432215,,,
9.5,296,9.618098969,,,
9.504,297,46.04848525,,,
9.508,297,59.06298098,,,
9.512,297,39.40823581,,,
9.516,297,29.094999,,,
9.52,297,36.19382814,,,
9.524,297,26.74867293,,,
9.528,297,40.60611812,,,
9.532,297,72.30519432,,,
9.536,298,52.3860922,,,
9.54,298,16.25272969,,,
9.544,298,17.43907478,,,
9.548,298,33.2934354,,,
9.552,298,25.90156368,,,
9.556,298,20.16212642,,,
9.56,298,50.42958067,,,
9.564,298,65.03221572,,,
9.568,299,52.63208556,,,
9.572,299,62.93292571,,,
9.576,299,69.74032645,,,
9.58,299,41.68151448,,,
9.584,299,14.33769164,,,
9.588,299,16.48762762,,,
9.592,299,21.27053988,,,
9.596,299,9.235328976,,,
9.6,300,20.87032049,,,
9.604,300,43.99768473,,,
9.608,300,28.8582507,,,
9.612,300,18.26789121,,,
9.616,300,44.1008012,,,
9.62,300,53.19294519,,,
9.624,300,45.82121878,,,
9.628,300,35.92461328,,,
9.632,301,8.167161648,,,
9.636,301,12.33028691,,,
9.64,301,57.30173813,,,
9.644,301,77.49196575,,,
9.648,301,58.87780722,,,
9.652,301,25.55100318,,,
9.656,301,7.288824372,,,
9.66,301,17.21709171,,,
9.664,302,29.57595787,,,
9.668,302,43.65399722,,,
9.672,302,48.32976302,,,
9.676,302,42.40447646,,,
9.68,302,58.22104421,,,
9.684,302,84.69225875,,,
9.688,302,76.16051772,,,
9.692,302,34.80258167,,,
9.696,303,15.938148,,,
9.7,303,30.54049924,,,
9.704,303,48.61680204,,,
9.708,303,45.2945702,,,
9.712,303,38.96057205,,,
9.716,303,50.99756106,,,
9.72,303,61.84560459,,,
9.724,303,36.47585019,,,
9.728,304,1.270157613,,,
9.732,304,19.86179354,,,
9.736,304,68.77361196,,,
9.74,304,74.45880956,,,
9.744,304,44.28466824,,,
9.748,304,35.10341426,,,
9.752,304,15.94898502,,,
9.756,304,-7.928549489,,,
9.76,305,6.464017096,,,
9.764,305,15.97691522,,,
9.768,305,7.066852379,,,
9.772,305,13.72320178,,,
9.776,305,38.45083518,,,
9.78,305,55.50951005,,,
9.784,305,50.3172983,,,
9.788,305,41.9938851,,,
9.792,306,31.60595946,,,
9.796,306,9.187178975,,,
9.8,306,9.125946746,,,
9.804,306,24.00898346,,,
9.808,306,11.19368811,,,
9.812,306,-6.790832661,,,
9.816,306,-6.404913993,,,
9.82,306,10.86079757,,,
9.824,307,29.5299838,,,
9.828,307,45.66819676,,,
9.832,307,65.42743452,,,
9.836,307,70.04280084,,,
9.84,307,60.35927896,,,
9.844,307,64.14645593,,,
9.848,307,78.46183231,,,
9.852,307,61.79457122,,,
9.856,308,21.19919303,,,
9.86,308,2.653009177,,,
9.864,308,6.956739719,,,
9.868,308,20.19867162,,,
9.872,308,51.85540262,,,
9.876,308,82.35666621,,,
9.88,308,78.76592953,,,
9.884,308,43.40779497,,,
9.888,309,12.62882764,,,
9.892,309,-2.289521238,,,
9.896,309,-14.15945381,,,
9.9,309,-11.27941019,,,
9.904,309,3.41696646,,,
9.908,309,3.932172614,,,
9.912,309,-8.286242826,,,
9.916,309,-10.55307355,,,
9.92,310,4.270350951,,,
9.924,310,16.53763464,,,
9.928,310,25.27864879,,,
9.932,310,43.16534551,,,
9.936,310,57.00985314,,,
9.94,310,53.9197744,,,
9.944,310,54.34710342,,,
9.948,310,68.84483002,,,
9.952,311,72.84525871,,,
9.956,311,71.739333,,,
9.96,311,68.46054498,,,
9.964,311,58.7708968,,,
9.968,311,73.97676108,,,
9.972,311,92.48776755,,,
9.976,311,73.3334539,,,
9.98,311,58.87527322,,,
9.984,312,60.84519668,,,
9.988,312,41.22138527,,,
9.992,312,20.06382158,,,
9.996,312,23.29082829,,,
10,312,47.11548283,,,
10.004,312,64.65710197,,,
10.008,312,53.20722141,,,
10.012,312,43.62096422,,,
10.016,313,44.2093966,,,
10.02,313,39.6350855,,,
10.024,313,24.6970355,,,
10.028,313,4.84584298,,,
10.032,313,0.74536801,,,
10.036,313,-4.604855605,,,
10.04,313,-7.774982536,,,
10.044,313,29.24487816,,,
10.048,314,83.7935148,,,
10.052,314,106.8450669,,,
10.056,314,87.4940871,,,
10.06,314,48.56271103,,,
10.064,314,33.92088414,,,
10.068,314,71.43094968,,,
10.072,314,100.5736319,,,
10.076,314,69.35297139,,,
10.08,315,32.7188674,,,
10.084,315,18.40523997,,,
10.088,315,11.02452469,,,
10.092,315,24.06030787,,,
10.096,315,34.35096588,,,
10.1,315,15.84942198,,,
10.104,315,1.357768019,,,
10.108,315,-3.979085322,,,
10.112,316,-0.298562997,,,
10.116,316,12.01687064,,,
10.12,316,16.27874627,,,
10.124,316,31.29046122,,,
10.128,316,39.93950413,,,
10.132,316,27.84864627,,,
10.136,316,28.69939599,,,
10.14,316,27.18225841,,,
10.144,317,16.08950862,,,
10.148,317,34.26087856,,,
10.152,317,79.32699688,,,
10.156,317,89.97428314,,,
10.16,317,54.37304458,,,
10.164,317,44.44365939,,,
10.168,317,62.5243351,,,
10.172,317,57.86849867,,,
10.176,318,52.16872491,,,
10.18,318,63.18376296,,,
10.184,318,52.04615231,,,
10.188,318,29.46796085,,,
10.192,318,31.3061422,,,
10.196,318,22.29183542,,,
10.2,318,-14.96163507,,,
10.204,318,-34.51452031,,,
10.208,319,-15.38462781,,,
10.212,319,4.121756736,,,
10.216,319,1.572090302,,,
10.22,319,2.891229543,,,
10.224,319,24.42408551,,,
10.228,319,44.3991743,,,
10.232,319,38.05072953,,,
10.236,319,38.17049338,,,
10.24,320,52.02078051,,,
10.244,320,50.17359249,,,
10.248,320,61.02156428,,,
10.252,320,72.29305113,,,
10.256,320,62.58397354,,,
10.26,320,67.12852755,,,
10.264,320,85.0551137,,,
10.268,320,81.70118308,,,
10.272,321,71.44219653,,,
10.276,321,74.96852048,,,
10.28,321,65.36726731,,,
10.284,321,42.71982483,,,
10.288,321,37.15447587,,,
10.292,321,61.16854415,,,
10.296,321,98.53557708,,,
10.3,321,124.6289618,,,
10.304,322,123.861555,,,
10.308,322,103.2678103,,,
10.312,322,79.1179791,,,
10.316,322,71.2573468,,,
10.32,322,100.0876121,,,
10.324,322,136.6540078,,,
10.328,322,129.1094037,,,
10.332,322,99.19072019,,,
10.336,323,89.91430009,,,
10.34,323,84.39276971,,,
10.344,323,62.9169658,,,
10.348,323,40.11975694,,,
10.352,323,39.10806818,,,
10.356,323,54.78228929,,,
10.36,323,45.72597447,,,
10.364,323,22.20518258,,,
10.368,324,40.10359639,,,
10.372,324,61.54478894,,,
10.376,324,72.60533016,,,
10.38,324,109.2333863,,,
10.384,324,103.9053028,,,
10.388,324,44.77324733,,,
10.392,324,25.48923764,,,
10.396,324,48.49097205,,,
10.4,325,43.98303923,,,
10.404,325,23.98191778,,,
10.408,325,18.42480715,,,
10.412,325,7.156914804,,,
10.416,325,0.34542397,,,
10.42,325,7.514819482,,,
10.424,325,10.76343032,,,
10.428,325,9.668319121,,,
10.432,326,11.82919284,,,
10.436,326,27.23890351,,,
10.44,326,56.61715707,,,
10.444,326,84.01487374,,,
10.448,326,89.58181983,,,
10.452,326,52.43340907,,,
10.456,326,8.486091854,,,
10.46,326,16.84587914,,,
10.464,327,35.13000895,,,
10.468,327,32.5415179,,,
10.472,327,49.7412688,,,
10.476,327,50.06641698,,,
10.48,327,39.85327233,,,
10.484,327,50.8771123,,,
10.488,327,37.85798695,,,
10.492,327,22.99045559,,,
10.496,328,36.2744952,,,
10.5,328,44.93124313,,,
10.504,328,25.65103768,,,
10.508,328,4.685731701,,,
10.512,328,1.038995352,,,
10.516,328,6.105765549,,,
10.52,328,23.10756243,,,
10.524,328,39.66742164,,,
10.528,329,39.64341255,,,
10.532,329,28.89137281,,,
10.536,329,22.58720237,,,
10.54,329,29.26088688,,,
10.544,329,25.89251804,,,
10.548,329,9.996220847,,,
10.552,329,11.47044859,,,
10.556,329,13.51173201,,,
10.56,330,3.680940583,,,
10.564,330,-0.368800737,,,
10.568,330,8.273806851,,,
10.572,330,24.96631937,,,
10.576,330,40.20595603,,,
10.58,330,64.39589439,,,
10.584,330,88.91656375,,,
10.588,330,69.17077191,,,
10.592,331,48.12059614,,,
10.596,331,60.81392183,,,
10.6,331,35.67565098,,,
10.604,331,3.310208129,,,
10.608,331,23.65475479,,,
10.612,331,46.95848796,,,
10.616,331,34.44538293,,,
10.62,331,15.41533201,,,
10.624,332,18.66460195,,,
10.628,332,30.58822605,,,
10.632,332,35.21747257,,,
10.636,332,51.17039442,,,
10.64,332,70.40563777,,,
10.644,332,49.86355725,,,
10.648,332,19.78647529,,,
10.652,332,19.13838119,,,
10.656,333,25.44442374,,,
10.66,333,23.84659891,,,
10.664,333,19.55411906,,,
10.668,333,11.88503506,,,
10.672,333,13.49254796,,,
10.676,333,33.0934937,,,
10.68,333,30.74175266,,,
10.684,333,21.30142984,,,
10.688,334,39.82701568,,,
10.692,334,50.61843949,,,
10.696,334,56.7565577,,,
10.7,334,75.12897803,,,
10.704,334,88.04241825,,,
10.708,334,77.63382403,,,
10.712,334,55.73716379,,,
10.716,334,22.07735097,,,
10.72,335,-11.84027803,,,
10.724,335,-8.785391909,,,
10.728,335,0.580311209,,,
10.732,335,4.726323843,,,
10.736,335,8.147305674,,,
10.74,335,-4.472743435,,,
10.744,335,13.15649736,,,
10.748,335,52.9959233,,,
10.752,336,56.25577023,,,
10.756,336,29.71948084,,,
10.76,336,12.68457187,,,
10.764,336,30.75624709,,,
10.768,336,50.59993511,,,
10.772,336,61.12708828,,,
10.776,336,82.74793527,,,
10.78,336,81.15489421,,,
10.784,337,60.63024486,,,
10.788,337,55.94627773,,,
10.792,337,48.50014068,,,
10.796,337,32.93060467,,,
10.8,337,11.67583637,,,
10.804,337,-7.471847686,,,
10.808,337,14.98771079,,,
10.812,337,45.3701786,,,
10.816,338,34.65273056,,,
10.82,338,18.84700929,,,
10.824,338,18.67371191,,,
10.828,338,25.18117374,,,
10.832,338,42.84039059,,,
10.836,338,44.79982694,,,
10.84,338,22.42179915,,,
10.844,338,29.72022639,,,
10.848,339,56.25940917,,,
10.852,339,72.89370082,,,
10.856,339,86.32096467,,,
10.86,339,64.39596186,,,
10.864,339,37.86846181,,,
10.868,339,60.68272849,,,
10.872,339,78.2818969,,,
10.876,339,64.03851848,,,
10.88,340,50.94593265,,,
10.884,340,29.31598144,,,
10.888,340,26.81690773,,,
10.892,340,37.0584964,,,
10.896,340,2.247400125,,,
10.9,340,-16.13099388,,,
10.904,340,-0.995680233,,,
10.908,340,3.25870046,,,
10.912,341,14.2957063,,,
10.916,341,14.78170588,,,
10.92,341,-6.337584326,,,
10.924,341,0.283417053,,,
10.928,341,28.31533096,,,
10.932,341,34.93140095,,,
10.936,341,38.150074,,,
10.94,341,32.74347265,,,
10.944,342,26.4152633,,,
10.948,342,54.22946704,,,
10.952,342,54.27016621,,,
10.956,342,20.17003557,,,
10.96,342,37.22569622,,,
10.964,342,62.71775281,,,
10.968,342,47.76764991,,,
10.972,342,55.28583865,,,
10.976,343,63.89092323,,,
10.98,343,34.94494694,,,
10.984,343,16.21840405,,,
10.988,343,14.47012761,,,
10.992,343,5.55555868,,,
10.996,343,0.291227466,,,
11,343,24.87221267,,,
11.004,343,49.9248094,,,
11.008,344,21.32739099,,,
11.012,344,-19.57325912,,,
11.016,344,-9.66105399,,,
11.02,344,26.24625383,,,
11.024,344,60.93924692,,,
11.028,344,85.71165409,,,
11.032,344,69.5608835,,,
11.036,344,53.310436,,,
11.04,345,73.56112155,,,
11.044,345,78.0083182,,,
11.048,345,66.7347387,,,
11.052,345,63.86838312,,,
11.056,345,56.92800543,,,
11.06,345,33.06887445,,,
11.064,345,5.8219502,,,
11.068,345,1.567294065,,,
11.072,346,10.01746443,,,
11.076,346,27.15829821,,,
11.08,346,45.28840145,,,
11.084,346,62.40755666,,,
11.088,346,65.21264335,,,
11.092,346,34.86959593,,,
11.096,346,8.828109606,,,
11.1,346,-5.689966862,,,
11.104,347,-4.997172734,,,
11.108,347,23.3782067,,,
11.112,347,36.78239328,,,
11.116,347,39.00132154,,,
11.12,347,51.90386926,,,
11.124,347,68.3578642,,,
11.128,347,80.35377418,,,
11.132,347,70.30882484,,,
11.136,348,65.73886374,,,
11.14,348,75.97957744,,,
11.144,348,64.83173513,,,
11.148,348,36.1030778,,,
11.152,348,25.6709848,,,
11.156,348,39.59335937,,,
11.16,348,57.40560319,,,
11.164,348,64.31918646,,,
11.168,349,46.85063803,,,
11.172,349,29.50725625,,,
11.176,349,42.21168332,,,
11.18,349,55.63440796,,,
11.184,349,57.60624547,,,
11.188,349,58.71964644,,,
11.192,349,68.4849216,,,
11.196,349,64.13681173,,,
11.2,350,23.7819642,,,
11.204,350,6.574024456,,,
11.208,350,19.91286446,,,
11.212,350,11.73462098,,,
11.216,350,-5.604999382,,,
11.22,350,-23.14594146,,,
11.224,350,-41.16002874,,,
11.228,350,-28.98496835,,,
11.232,351,8.253255118,,,
11.236,351,28.99983006,,,
11.24,351,18.0629164,,,
11.244,351,-6.734294612,,,
11.248,351,-37.99644058,,,
11.252,351,-64.73994372,,,
11.256,351,-44.00918114,,,
11.26,351,6.20361139,,,
11.264,352,18.52407871,,,
11.268,352,24.56271772,,,
11.272,352,48.21584105,,,
11.276,352,28.67401684,,,
11.28,352,11.18172781,,,
11.284,352,24.92618781,,,
11.288,352,15.22367075,,,
11.292,352,17.33571548,,,
11.296,353,43.96638098,,,
11.3,353,75.3922972,,,
11.304,353,102.2148433,,,
11.308,353,102.1223891,,,
11.312,353,76.79750844,,,
11.316,353,51.48476078,,,
11.32,353,49.28278754,,,
11.324,353,64.54503956,,,
11.328,354,80.81287101,,,
11.332,354,75.28814084,,,
11.336,354,48.462083,,,
11.34,354,26.56315833,,,
11.344,354,22.98501268,,,
11.348,354,40.68882921,,,
11.352,354,74.68686239,,,
11.356,354,79.94976427,,,
11.36,355,54.56793724,,,
11.364,355,57.82525759,,,
11.368,355,62.56129135,,,
11.372,355,53.30373599,,,
11.376,355,53.68535936,,,
11.38,355,62.8130289,,,
11.384,355,71.73648158,,,
11.388,355,58.58292197,,,
11.392,356,52.74621996,,,
11.396,356,59.25090506,,,
11.4,356,59.48306968,,,
11.404,356,66.79842517,,,
11.408,356,81.77177083,,,
11.412,356,81.07421102,,,
11.416,356,69.4436966,,,
11.42,356,76.15521661,,,
11.424,357,72.26770281,,,
11.428,357,68.83744744,,,
11.432,357,75.80920787,,,
11.436,357,55.31033759,,,
11.44,357,54.5571693,,,
11.444,357,73.9980665,,,
11.448,357,57.43278649,,,
11.452,357,37.7736734,,,
11.456,358,31.24877263,,,
11.46,358,42.87740565,,,
11.464,358,81.10882706,,,
11.468,358,80.15409968,,,
11.472,358,30.56663436,,,
11.476,358,23.06566259,,,
11.48,358,62.71190101,,,
11.484,358,75.90740423,,,
11.488,359,74.49536948,,,
11.492,359,79.19107336,,,
11.496,359,77.88520482,,,
11.5,359,86.35865175,,,
11.504,359,102.4746938,,,
11.508,359,92.97045454,,,
11.512,359,73.9637443,,,
11.516,359,79.95050855,,,
11.52,360,87.90684801,,,
11.524,360,85.87775334,,,
11.528,360,82.39319789,,,
11.532,360,78.15270783,,,
11.536,360,70.14772723,,,
11.54,360,71.25104615,,,
11.544,360,86.42197184,,,
11.548,360,82.08871226,,,
11.552,361,55.89260022,,,
11.556,361,50.09182379,,,
11.56,361,68.71783967,,,
11.564,361,82.04762854,,,
11.568,361,63.38110045,,,
11.572,361,46.83831083,,,
11.576,361,69.15505036,,,
11.58,361,83.12913233,,,
11.584,362,59.76135238,,,
11.588,362,37.62241202,,,
11.592,362,44.0979123,,,
11.596,362,50.54545997,,,
11.6,362,51.93545774,,,
11.604,362,49.55514675,,,
11.608,362,39.64597922,,,
11.612,362,25.08393697,,,
11.616,363,18.76973844,,,
11.62,363,41.79336918,,,
11.624,363,41.39666036,,,
11.628,363,9.69293236,,,
11.632,363,27.68099293,,,
11.636,363,84.3610219,,,
11.64,363,87.46422001,,,
11.644,363,36.87484196,,,
11.648,364,3.852069301,,,
11.652,364,12.82429721,,,
11.656,364,43.79905741,,,
11.66,364,62.96724704,,,
11.664,364,77.47665056,,,
11.668,364,82.1634836,,,
11.672,364,62.35448601,,,
11.676,364,75.35690099,,,
11.68,365,98.60693015,,,
11.684,365,83.67802363,,,
11.688,365,94.70748401,,,
11.692,365,118.8973155,,,
11.696,365,94.82506031,,,
11.7,365,69.09188245,,,
11.704,365,68.14453901,,,
11.708,365,85.48460153,,,
11.712,366,108.9829597,,,
11.716,366,89.24375273,,,
11.72,366,50.19855478,,,
11.724,366,37.1857112,,,
11.728,366,42.6268235,,,
11.732,366,64.84958001,,,
11.736,366,64.15303207,,,
11.74,366,29.80298921,,,
11.744,367,20.08574514,,,
11.748,367,43.82109096,,,
11.752,367,65.95549389,,,
11.756,367,53.65966532,,,
11.76,367,10.35163885,,,
11.764,367,-6.368046559,,,
11.768,367,32.16534523,,,
11.772,367,61.70479069,,,
11.776,368,62.51044861,,,
11.78,368,72.29147305,,,
11.784,368,88.63217665,,,
11.788,368,89.8547633,,,
11.792,368,59.68847787,,,
11.796,368,25.60484865,,,
11.8,368,39.94736248,,,
11.804,368,81.34956253,,,
11.808,369,83.41083696,,,
11.812,369,62.05248021,,,
11.816,369,74.03723726,,,
11.82,369,109.2122451,,,
11.824,369,111.1310913,,,
11.828,369,75.71404515,,,
11.832,369,42.43468095,,,
11.836,369,40.60288839,,,
11.84,370,63.05933157,,,
11.844,370,83.62750886,,,
11.848,370,79.39894167,,,
11.852,370,40.63692035,,,
11.856,370,16.78754145,,,
11.86,370,43.43885574,,,
11.864,370,61.83244885,,,
11.868,370,38.2867059,,,
11.872,371,21.25732235,,,
11.876,371,19.71488499,,,
11.88,371,28.55446257,,,
11.884,371,47.00273607,,,
11.888,371,46.60044584,,,
11.892,371,48.87559828,,,
11.896,371,55.88751037,,,
11.9,371,49.96237943,,,
11.904,372,65.14281235,,,
11.908,372,90.27491883,,,
11.912,372,101.74131,,,
11.916,372,102.6319367,,,
11.92,372,66.8361671,,,
11.924,372,19.27794343,,,
11.928,372,17.63335905,,,
11.932,372,28.73755251,,,
11.936,373,19.03366327,,,
11.94,373,24.84521541,,,
11.944,373,20.4882447,,,
11.948,373,4.742049985,,,
11.952,373,24.79085972,,,
11.956,373,36.92097897,,,
11.96,373,24.49416948,,,
11.964,373,26.81228867,,,
11.968,374,39.81711224,,,
11.972,374,36.8077716,,,
11.976,374,30.73302033,,,
11.98,374,23.63181223,,,
11.984,374,18.40942338,,,
11.988,374,23.00079569,,,
11.992,374,35.09602244,,,
11.996,374,61.14364056,,,
12,375,70.94864321,,,
12.004,375,70.46206363,,,
12.008,375,85.83397899,,,
12.012,375,96.88666745,,,
12.016,375,97.95591339,,,
12.02,375,95.11084812,,,
12.024,375,89.68862834,,,
12.028,375,83.82317019,,,
12.032,376,85.99239526,,,
12.036,376,98.51944129,,,
12.04,376,104.0161619,,,
12.044,376,92.72628722,,,
12.048,376,69.69741687,,,
12.052,376,49.80142603,,,
12.056,376,45.30040613,,,
12.06,376,61.5620358,,,
12.064,377,54.44682106,,,
12.068,377,13.05645349,,,
12.072,377,-9.894027086,,,
12.076,377,-7.458267888,,,
12.08,377,21.25533954,,,
12.084,377,67.35009025,,,
12.088,377,84.77352335,,,
12.092,377,76.73207913,,,
12.096,378,84.40380547,,,
12.1,378,91.21168538,,,
12.104,378,67.54200368,,,
12.108,378,45.94313409,,,
12.112,378,37.85991426,,,
12.116,378,28.73717511,,,
12.12,378,38.58617473,,,
12.124,378,55.54553491,,,
12.128,379,58.02623914,,,
12.132,379,42.69237503,,,
12.136,379,39.18130457,,,
12.14,379,73.60005692,,,
12.144,379,83.69521844,,,
12.148,379,63.03688865,,,
12.152,379,53.27954719,,,
12.156,379,40.24464897,,,
12.16,380,38.32152811,,,
12.164,380,38.07692916,,,
12.168,380,8.820402493,,,
12.172,380,-28.2399589,,,
12.176,380,-33.09219595,,,
12.18,380,-13.08517576,,,
12.184,380,-15.976636,,,
12.188,380,-7.053541374,,,
12.192,381,34.1122306,,,
12.196,381,41.47917792,,,
12.2,381,37.49856603,,,
12.204,381,59.87163426,,,
12.208,381,63.42504893,,,
12.212,381,36.79350659,,,
12.216,381,5.414280365,,,
